MainCategory,SubCategory1,SubCategory2,category,menu_order,Model,SKU:sku,Price: regular_price,post_title,post_content,Images/Gallery,Spec Sheet Link,Spec Sheet Link Text,product_type,product_visibility,Inventory: stock,Wattage (W),Voltage (V),Lumens (lm),Efficiency,L70 Rated Life (Hrs),Bulb Equivalent,Base,Colour Temperature,Beam Angle,CRI,Dimmable,Operating Temperature,Environmental Rating,Certifications,2-HR Fire Rating Compliance,Nominal Length,Length (mm),Length (inches),Length,Width (mm),Width (inches),Height,Height (mm),Height (inches),Diameter (mm),Diameter (inches),Diameter,Weight (g),Weight (lbs),Inside Diameter,Outside Diameter,Shape,Warranty,Inner Carton Qty,Outer Carton Qty,Box Length (cm),Box Width (cm),Box Height (cm),Box CBM,Box CFT,Carton Weight (lbs),Carton Length (inches),Carton Width (inches),Carton Height (inches),Carton CFT,CARTON CBM,Driver Dimensions (mm),DriverDimensions (Inches),Hole Size Cutout,Dimmer Compatibility,Finish,Direct Replacement For,Use,Surge Protection,Diffuser Type,Diffuser Material,Optional Accessory,Mounting,Flange Dimensions,Recess Dimensions,Rib-reinforced,PIR Sensor,Auto Shut-off,Waterproofing,LED Quantity,LED Type,Input Voltage (VAC),Current Draw,Output Voltage (VDC),Dimensions (without tabs),Maximum Linkable Length,Classification Type,
Halogen,JCD Type (120V/130V),G6.35 50W,Halogen>JCD Type (120V/130V)>G6.35 50W,2935,JCD 130V 50W G6.35 - 103,103,,JCD 130V 50W G6.35 - 103,JCD 130V 50W G6.35 - 103,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jcd_130v_35w_g6.35.jpg, ,,simple,1,1,50W,120VAC,  ,  ,  ,  ,G6.3.5,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JCD Type (120V/130V),G6.35 75W,Halogen>JCD Type (120V/130V)>G6.35 75W,2940,JCD 130V 75W G6.35 - 212,212,,JCD 130V 75W G6.35 - 212,JCD 130V 75W G6.35 - 212,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jcd_130v_35w_g6.35.jpg, ,,simple,1,1,75W,120VAC,  ,  ,  ,  ,G6.35,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JCD Type (120V/130V),G6.35 100W,Halogen>JCD Type (120V/130V)>G6.35 100W,2945,JCD 130V 100W G6.35 - 141,141,,JCD 130V 100W G6.35 - 141,JCD 130V 100W G6.35 - 141,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jcd_130v_35w_g6.35.jpg, ,,simple,1,1,100W,120VAC,  ,  ,  ,  ,G6.35,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,10,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JD Type,E11 Minican 75W,Halogen>JD Type>E11 Minican 75W,3000,JD 130V 75W E11 - 89,89,,JD 130V 75W E11 - 89,JD 130V 75W E11 - 89,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jd_130v_50w_e11.jpg, ,,simple,1,1,75W,120VAC,  ,  ,  ,  ,E11 - Mini Candelabra,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JD Type,E11 Minican 150W,Halogen>JD Type>E11 Minican 150W,3005,JD 130V 150W E11 - 50,50,,JD 130V 150W E11 - 50,JD 130V 150W E11 - 50,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jd_130v_50w_e11.jpg, ,,simple,1,1,150W,120VAC,  ,  ,  ,  ,E11 - Mini Candelabra,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JD Type,E11 Minican 250W,Halogen>JD Type>E11 Minican 250W,3010,JD 130V 250W E11 - 51,51,,JD 130V 250W E11 - 51,JD 130V 250W E11 - 51,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jd_130v_50w_e11.jpg, ,,simple,1,1,250W,120VAC,  ,  ,  ,  ,E11 - Mini Candelabra,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JD Type,50W BA15d Double Contact Bayonet,Halogen>JD Type>50W BA15d Double Contact Bayonet,3100,JD 130V 50W BA15d - 60,60,,JD 130V 50W BA15d - 60,JD 130V 50W BA15d - 60,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jd_130v_50w_ba15d.jpg, ,,simple,1,1,50W,120VAC,  ,  ,  ,  ,BA15D - Double Contact Bayonet,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JD Type,75W BA15d Double Contact Bayonet,Halogen>JD Type>75W BA15d Double Contact Bayonet,3105,JD 130V 75W BA15d - 62,62,,JD 130V 75W BA15d - 62,JD 130V 75W BA15d - 62,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jd_130v_50w_ba15d.jpg, ,,simple,1,1,75W,120VAC,  ,  ,  ,  ,BA15D - Double Contact Bayonet,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JD Type,100W BA15d Double Contact Bayonet,Halogen>JD Type>100W BA15d Double Contact Bayonet,3110,JD 130V 100W BA15d - 63,63,,JD 130V 100W BA15d - 63,JD 130V 100W BA15d - 63,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jd_130v_50w_ba15d.jpg, ,,simple,1,1,100W,120VAC,  ,  ,  ,  ,BA15D - Double Contact Bayonet,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JD Type,150W BA15d Double Contact Bayonet,Halogen>JD Type>150W BA15d Double Contact Bayonet,3115,JD 130V 150W BA15d - 64,64,,JD 130V 150W BA15d - 64,JD 130V 150W BA15d - 64,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jd_130v_50w_ba15d.jpg, ,,simple,1,1,150W,120VAC,  ,  ,  ,  ,BA15D - Double Contact Bayonet,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JD Type,250W BA15d Double Contact Bayonet,Halogen>JD Type>250W BA15d Double Contact Bayonet,3120,JD 130V 250W BA15d - 67,67,,JD 130V 250W BA15d - 67,JD 130V 250W BA15d - 67,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jd_130v_50w_ba15d.jpg, ,,simple,1,1,250W,120VAC,  ,  ,  ,  ,BA15D - Double Contact Bayonet,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,  ,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JDD Type - Double Envelope,JDD Type - CLEAR - 200W,Halogen>JDD Type - Double Envelope>JDD Type - CLEAR - 200W,3215,JDD 120V 200W CLEAR - 525,525,,JDD 120V 200W CLEAR - 525,JDD 120V 200W CLEAR - 525,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jdd_120v_75w.jpg, ,,simple,1,1,200W,120VAC,3000 lm,  ,"2,000 Hrs",  ,E26 / Medium,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,JDD - Double Envelope,  ,25,25,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JDD Type - Double Envelope,JDD Type - FROSTED - 75W,Halogen>JDD Type - Double Envelope>JDD Type - FROSTED - 75W,3220,JDD 120V 75W FROSTED - 529,529,,JDD 120V 75W FROSTED - 529,JDD 120V 75W FROSTED - 529,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jdd_130v_75w_frosted.jpg, ,,simple,1,1,75W,120VAC,900 lm,  ,"2,000 Hrs",  ,E26 / Medium,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,JDD - Double Envelope,  ,25,25,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Halogen,JDD Type - Double Envelope,JDD Type - FROSTED - 200W,Halogen>JDD Type - Double Envelope>JDD Type - FROSTED - 200W,3230,JDD 120V 200W FROSTED - 129,129,,JDD 120V 200W FROSTED - 129,JDD 120V 200W FROSTED - 129,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/jdd_130v_75w_frosted.jpg, ,,simple,1,1,200W,120VAC,2100 lm,  ,"2,000 Hrs",  ,E26 / Medium,2900K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,JDD - Double Envelope,  ,25,25,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,Super Mini Spirals,CFL - Super Mini Spiral 27K,CFL>Super Mini Spirals>CFL - Super Mini Spiral 27K,3500,EST-23W 2700K - 594,594,,EST-23W 2700K - 594,EST-23W 2700K - 594,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/est-23w.jpg, ,,simple,1,1,23W,110V-130VAC,1600 lm,70 lm/W,"10,000 Hrs",100W Incandescent,E26 / Medium,2700K,  ,≥ 80,No,  ,  ,cUL,,  ,115 mm,  ,  ,,,  ,,,60 mm, ,  ,,,,,CFL - Super Mini Spiral,  ,50,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,Super Mini Spirals,CFL - Super Mini Spiral 41K,CFL>Super Mini Spirals>CFL - Super Mini Spiral 41K,3505,EST-23W 4100K - 595,595,,EST-23W 4100K - 595,EST-23W 4100K - 595,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/est-23w.jpg, ,,simple,1,1,23W,110V-130VAC,1600 lm,70lm/W,"10,000 Hrs",100W Incandescent,E26 / Medium,4100K,  ,≥ 80,No,  ,  ,cUL,,  ,115 mm,  ,  ,,,  ,,,60 mm,  ,  ,,,,,CFL - Super Mini Spiral,  ,50,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,Super Mini Spirals,CFL - Super Mini Spiral 41K,CFL>Super Mini Spirals>CFL - Super Mini Spiral 41K,3510,GU24-23W 4100K - 144,144,,GU24-23W 4100K - 144,GU24-23W 4100K - 144,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2015/08/CNA-GU24-13W-CFL-500x500.png, ,,simple,1,1,23W,110V-130VAC,1600 lm,70 lm/W,"10,000 Hrs",100W Incandescent,GU24,4100K,  ,≥ 80,No,  ,  ,cUL,,  ,107 mm,  ,  ,,,  ,,,60 mm,  ,  ,,,,,CFL - Super Mini Spiral,  ,50,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PAR Reflector CFL,PAR20 CFL 27K,CFL>PAR Reflector CFL>PAR20 CFL 27K,3550,EP-9W PAR20 2700K - 674,674,,EP-9W PAR20 2700K - 674,EP-9W PAR20 2700K - 674,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/ep-9w_par20.jpg, ,,simple,1,1,9W,120VAC,  ,  ,  ,  ,E26 / Medium,2700K,  ,,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,PAR20,  ,50,  ,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PAR Reflector CFL,PAR30L CFL 27K,CFL>PAR Reflector CFL>PAR30L CFL 27K,3560,EP-15W PAR30L 2700K - 700,700,,EP-15W PAR30L 2700K - 700,EP-15W PAR30L 2700K - 700,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/ep-15w_par30l.jpg, ,,simple,1,1,15W,120VAC,  ,  ,  ,  ,E26 / Medium,2700K,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,PAR30LN,  ,20,  ,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PL (2-PIN),PL-5W 2700K,CFL>PL (2-PIN)>PL-5W 2700K,3570,PL-5W 2700K - 55,55,,PL-5W 2700K - 55,PL-5W 2700K - 55,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/fls-13w.jpg, ,,simple,1,1,5W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,2-PIN CFL - PL-5W,  ,50,  ,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PL (2-PIN),PL-5W 3500K,CFL>PL (2-PIN)>PL-5W 3500K,3575,PL-5W 3500K - 285,285,,PL-5W 3500K - 285,PL-5W 3500K - 285,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/fls-13w.jpg, ,,simple,1,1,5W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,2-PIN CFL - PL-5W,  ,50,  ,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PL (2-PIN),PL-7W 3500K,CFL>PL (2-PIN)>PL-7W 3500K,3580,PL-7W 3500K - 154,154,,PL-7W 3500K - 154,PL-7W 3500K - 154,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/fls-13w.jpg, ,,simple,1,1,7W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,2-PIN CFL - PL-7W,  ,50,  ,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PL (2-PIN),PL-9W 3500K,CFL>PL (2-PIN)>PL-9W 3500K,3585,PL-9W 3500K - 156,156,,PL-9W 3500K - 156,PL-9W 3500K - 156,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/fls-13w.jpg, ,,simple,1,1,9W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,2-PIN CFL - PL-9W,  ,50,  ,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLC (2-PIN),PLC-9W 2700K,CFL>PLC (2-PIN)>PLC-9W 2700K,3600,PLC-9W 2P 2700K - 138,138,,PLC-9W 2P 2700K - 138,PLC-9W 2P 2700K - 138,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flc-13w.jpg, ,,simple,1,1,9W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,2-PIN CFL - PLC-9W,  ,50,200,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLC (2-PIN),PLC-9W 3500K,CFL>PLC (2-PIN)>PLC-9W 3500K,3605,PLC-9W 2P 3500K - 161,161,,PLC-9W 2P 3500K - 161,PLC-9W 2P 3500K - 161,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flc-13w.jpg, ,,simple,1,1,9W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,2-PIN CFL - PLC-9W,  ,50,200,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLC (2-PIN),PLC-9W 4100K,CFL>PLC (2-PIN)>PLC-9W 4100K,3610,PLC-9W 2P 4100K - 162,162,,PLC-9W 2P 4100K - 162,PLC-9W 2P 4100K - 162,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flc-13w.jpg, ,,simple,1,1,9W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,2-PIN CFL - PLC-9W,  ,50,200,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLC (2-PIN),PLC-26W 2700K,CFL>PLC (2-PIN)>PLC-26W 2700K,3615,PLC-26W 2P 2700K - 226,226,,PLC-26W 2P 2700K - 226,PLC-26W 2P 2700K - 226,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flc-13w.jpg, ,,simple,1,1,26W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,2-PIN CFL - PLC-26W,  ,25,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLC (2-PIN),PLC-26W 3500K,CFL>PLC (2-PIN)>PLC-26W 3500K,3620,PLC-26W 2P 3500K - 351,351,,PLC-26W 2P 3500K - 351,PLC-26W 2P 3500K - 351,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flc-13w.jpg, ,,simple,1,1,26W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,2-PIN CFL - PLC-26W,  ,25,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLC (4-PIN),PLC-10W 2700K,CFL>PLC (4-PIN)>PLC-10W 2700K,3700,PLC-10W 4P 2700K - 219,219,,PLC-10W 4P 2700K - 219,PLC-10W 4P 2700K - 219,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flc-13w_4p.jpg, ,,simple,1,1,10W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,4-PIN PLC-10W,  ,25,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLT (4-PIN),PLT-26W 2700K,CFL>PLT (4-PIN)>PLT-26W 2700K,3710,PLT-26W 2700K - 222,222,,PLT-26W 2700K - 222,PLT-26W 2700K - 222,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flt-26w.jpg, ,,simple,1,1,26W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,4-PIN PLT-26W,  ,25,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLT (4-PIN),PLT-26W 3500K,CFL>PLT (4-PIN)>PLT-26W 3500K,3715,PLT-26W 3500K - 496,496,,PLT-26W 3500K - 496,PLT-26W 3500K - 496,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flt-26w.jpg, ,,simple,1,1,26W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,4-PIN PLT-26W,  ,25,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLT (4-PIN),PLT-26W 4100K,CFL>PLT (4-PIN)>PLT-26W 4100K,3720,PLT-26W 4100K - 497,497,,PLT-26W 4100K - 497,PLT-26W 4100K - 497,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flt-26w.jpg, ,,simple,1,1,26W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,4-PIN PLT-26W,  ,25,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLT (4-PIN),PLT-32W 3500K,CFL>PLT (4-PIN)>PLT-32W 3500K,3725,PLT-32W 2700K - 223,223,,PLT-32W 2700K - 223,PLT-32W 2700K - 223,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flt-26w.jpg, ,,simple,1,1,32W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,4-PIN PLT-32W,  ,25,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLT (4-PIN),PLT-32W 4100K,CFL>PLT (4-PIN)>PLT-32W 4100K,3730,PLT-32W 3500K - 498,498,,PLT-32W 3500K - 498,PLT-32W 3500K - 498,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flt-26w.jpg, ,,simple,1,1,32W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,4-PIN PLT-32W,  ,25,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
CFL,PLT (4-PIN),PLT-42W 4100K,CFL>PLT (4-PIN)>PLT-42W 4100K,3735,PLT-42W 4100K - 501,501,,PLT-42W 4100K - 501,PLT-42W 4100K - 501,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/flt-26w.jpg, ,,simple,1,1,42W,Ballast Dependent,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,,  ,  ,  ,  ,,,  ,,,  ,  ,  ,,,,, 4-PIN PLT-42W,  ,25,100,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
Fluorescent Tubes,T5 Tubes - 3 FT,F21 T5 4100K,Fluorescent Tubes>T5 Tubes - 3 FT>F21 T5 4100K,3800,F21 T5 4100K - 545,545,,F21 T5 4100K - 545,F21 T5 4100K - 545,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2012/07/T5-Tubes.jpg,https://6dywl8dmjehpqrx0.public.blob.vercel-storage.com/2013/04/CNA-Lighting-T5-Linear-Fluorescent-Tubes-Spec-Sheet.pdf,Spec Sheet Link,simple,1,1,21W,Ballast Dependent,2900 lm,  ,"20,000 Hrs",  ,G5,4100K,  ,≥ 80,  ,  ,  ,  ,,3 FT,  ,  ,  ,,,  ,,,  ,  ,  ,,,,,3' T5 Fluorescent,  ,50,50,,,,0,0,  ,,,,0,0,,,  ,  ,  ,  ,  ,,  ,  ,  ,,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,
